DepTime,DayOfWeek,Holiday,Weekend,HighTemperature,Weather,WindStrength,Destination,Trips
2018/12/31 9:00,1,1,0,4,0,2,38,10
2018/12/31 9:00,1,1,0,4,0,2,39,14
2018/12/31 9:00,1,1,0,4,0,2,40,2
2018/12/31 9:00,1,1,0,4,0,2,41,12
2018/12/31 9:00,1,1,0,4,0,2,42,33
2018/12/31 9:00,1,1,0,4,0,2,43,10
2018/12/31 9:00,1,1,0,4,0,2,44,24
2018/12/31 9:00,1,1,0,4,0,2,45,10
2018/12/31 9:00,1,1,0,4,0,2,46,4
2018/12/31 9:00,1,1,0,4,0,2,47,14
2018/12/31 9:00,1,1,0,4,0,2,48,0
2018/12/31 10:00,1,1,0,4,0,2,0,69
2018/12/31 10:00,1,1,0,4,0,2,1,16
2018/12/31 10:00,1,1,0,4,0,2,2,17
2018/12/31 10:00,1,1,0,4,0,2,3,45
2018/12/31 10:00,1,1,0,4,0,2,4,584
2018/12/31 10:00,1,1,0,4,0,2,5,53
2018/12/31 10:00,1,1,0,4,0,2,6,442
2018/12/31 10:00,1,1,0,4,0,2,7,276
2018/12/31 10:00,1,1,0,4,0,2,8,1126
2018/12/31 10:00,1,1,0,4,0,2,9,353
2018/12/31 10:00,1,1,0,4,0,2,10,138
2018/12/31 10:00,1,1,0,4,0,2,11,20
2018/12/31 10:00,1,1,0,4,0,2,12,6
2018/12/31 10:00,1,1,0,4,0,2,13,7
2018/12/31 10:00,1,1,0,4,0,2,14,131
2018/12/31 10:00,1,1,0,4,0,2,15,20
2018/12/31 10:00,1,1,0,4,0,2,16,10
2018/12/31 10:00,1,1,0,4,0,2,17,185
2018/12/31 10:00,1,1,0,4,0,2,18,120
